protein,l2FC,Q1,Q3,p,padj
Nfu_g_1_015298,-0.5968401308576219,-0.8383273301315057,0.569296272802152,0.8412698412698413,0.8900935374149659
Nfu_g_1_015756,-0.41621833585584156,-0.7129504075314088,0.22886320437867091,0.42063492063492064,0.6078687572590011
Nfu_g_1_015765,-0.24121906460283782,-0.48596866041901876,0.16947318735967087,0.8412698412698413,0.8900935374149659
Nfu_g_1_015914,0.6203061579384439,0.4602200849239573,0.9403659805051383,0.05555555555555555,0.21944444444444444
Nfu_g_1_016132,-0.008557624241760209,-0.74224011117035,0.3543277635573503,0.8412698412698413,0.8900935374149659
Nfu_g_1_016545,-0.06300657360549877,-0.3349749775081392,0.09514488693154632,0.5476190476190477,0.6959019532746075
Nfu_g_1_016592,-0.005109342039098408,-0.2761669506502251,0.2997319051290539,1,1
Nfu_g_1_016956,0.7186777130262314,-0.5153224774837604,0.8477244100671832,0.5476190476190477,0.6959019532746075
Nfu_g_1_017359,0.08071654303147113,-0.23564476181435268,0.2591940159440149,0.6904761904761905,0.8081128747795414
Nfu_g_1_017509,-0.7593220356480757,-0.8804139808980374,-0.35889758266773697,0.015873015873015872,0.1122956645344705
Nfu_g_1_019083,-0.06407662070368936,-0.9358172405596381,0.4143379524299693,0.5476190476190477,0.6959019532746075
Nfu_g_1_020392,-0.9788416234417099,-1.543951848008362,-0.7289877534601636,0.007936507936507936,0.08956916099773243
Nfu_g_1_020393,0.021350159382247824,-0.4394860688854738,0.37270172616978137,1,1
Nfu_g_1_020937,1.651843783626152,0.11729031244959742,2.095641826529885,0.2222222222222222,0.42818428184281837
Nfu_g_1_021050,0.7443259480675941,-0.8696453144735088,1.4901825055704272,0.8412698412698413,0.8900935374149659
Nfu_g_1_021249,-1.0297346201197062,-1.38344623465718,-0.15949434655556516,0.09523809523809523,0.28937728937728935
Nfu_g_1_022469,0.4432902360821096,-0.3502629981347116,0.7782294250828308,1,1
Nfu_g_1_022755,-0.14987007615163606,-0.49731178115277075,0.09035458756296322,0.5476190476190477,0.6959019532746075
Nfu_g_1_023038,0.6721631834782897,0.24658848072147066,0.8658885332033037,0.2222222222222222,0.42818428184281837
Nfu_g_1_024066,1.4572491799706206,1.2205436691652913,2.5874795995336477,0.007936507936507936,0.08956916099773243
Nfu_g_1_024908,0.006718250860245689,-0.44895403298330194,0.2741829092438941,1,1
NID1A,0.22311592970425487,-0.3659839830037299,0.4521737453502066,0.8412698412698413,0.8900935374149659
NME2B.2,-0.7289461101531245,-1.3358846510079267,-0.49731657691474496,0.05555555555555555,0.21944444444444444
NME3,-1.4239976081463759,-2.0964289710146886,-0.9916368499893835,0.007936507936507936,0.08956916099773243
NPEPPS,-0.31424222546211666,-0.8475983605682238,0.692049847188418,0.8412698412698413,0.8900935374149659
NPM3,0.5968864342709637,0.02380146350967216,0.8005216918194851,0.15079365079365079,0.33874971789663727
NSFL1C,-0.4140823330482952,-0.5500267108949046,0.13138311135107017,0.6904761904761905,0.8081128747795414
NTD5,0.5108751664156248,0.020358473578724556,0.9395817216089064,0.15079365079365079,0.33874971789663727
OLA.11262,0.9706963521255467,0.2578446246719821,1.3370861698601715,0.09523809523809523,0.28937728937728935
OLA.14914,1.7970922781471792,0.6215504968384806,1.9661823157798537,0.15079365079365079,0.33874971789663727
OLA.15992,-0.5378315716311235,-0.957486133985217,-0.07147515462565224,0.09523809523809523,0.28937728937728935
OLA.16034,1.8309514891399878,0.8127600179057843,2.1712760161795863,0.15079365079365079,0.33874971789663727
OLA.1612,0.5273959832152961,0.24661642846211507,1.340168834424766,0.09523809523809523,0.28937728937728935
OLA.16268,0.6366764646028038,-0.011739938812183937,1.0230949585357294,0.30952380952380953,0.5024461839530333
OLA.17191,0.1188151735317362,-0.10841429599926755,1.0600985167801422,0.42063492063492064,0.6078687572590011
OLA.18724,-0.33995327090623917,-0.5235727404561104,-0.08648256199773385,0.15079365079365079,0.33874971789663727
OLA.2605,-0.13392342643092192,-0.4732722439263881,0.293292594221942,0.8412698412698413,0.8900935374149659
OLA.26123,0.6434960216110248,-0.4868456586971561,2.0410414868339473,0.5476190476190477,0.6959019532746075
OLA.26634,-0.41229921103963463,-1.2460651441950361,-0.3254956498163537,0.007936507936507936,0.08956916099773243
OLA.26838,-0.18109777275860495,-0.20884820663316006,-0.017913151877102962,0.2222222222222222,0.42818428184281837
OLA.26859,0.20273791365804428,-0.952445894511257,0.6647086368661572,0.6904761904761905,0.8081128747795414
OLA.3162,-0.9979586555074249,-1.3757838884796811,0.6385312034407278,0.5476190476190477,0.6959019532746075
OLA.333,-0.4204312000532777,-0.5702392426249698,1.0757298247077163,1,1
OLA.3677,0.45201998070344196,-0.2783074712445188,1.263008762205855,0.6904761904761905,0.8081128747795414
OLA.3945,1.4564360851330633,0.9779652263869814,1.7061311701304085,0.09523809523809523,0.28937728937728935
OLA.5251,-0.649817577908351,-0.767754195403656,-0.13206051204401703,0.09523809523809523,0.28937728937728935
OLA.5446,-0.37082512101484966,-0.6557866614915433,-0.041069105855147114,0.2222222222222222,0.42818428184281837
OLA.5535,1.2357757644501426,0.5573057118837639,1.339206318273682,0.09523809523809523,0.28937728937728935
OLA.5716,-0.019239561811520645,-0.6895106972549563,0.31970649202953894,0.8412698412698413,0.8900935374149659
OLA.6043,-0.9947079108805283,-1.063446567999339,-0.07647667254543222,0.2222222222222222,0.42818428184281837
OLA.6812,0.11118759524103616,-0.0800887013744056,0.8216872240937967,0.42063492063492064,0.6078687572590011
OLA.7650,0.6493969739551186,0.22363195025724103,0.8719609788541494,0.2222222222222222,0.42818428184281837
OLA.989,-1.315930086913358,-2.128734897488176,-0.901806548169171,0.007936507936507936,0.08956916099773243
OLA1,-0.6931292479822062,-1.0015098697796176,-0.1721727782504452,0.15079365079365079,0.33874971789663727
PA2G4B,0.7892084687941647,-0.7239053805799358,1.517425795850036,0.8412698412698413,0.8900935374149659
PABPC1A,0.01448102743768409,-0.46684678740693286,0.5659297452996785,0.5476190476190477,0.6959019532746075
PARK7,-0.992250072463932,-1.5978276518291104,-0.257366886046146,0.09523809523809523,0.28937728937728935
PDLIM5B,-0.044766449718535384,-0.20122252296389398,0.3360066545072975,0.8412698412698413,0.8900935374149659
PDLIM7,-1.3197810037578872,-1.5215798247990318,-0.7456830725497721,0.15079365079365079,0.33874971789663727
PEBP1,-0.8369150235067924,-1.1518421302514295,0.941789987941231,0.5476190476190477,0.6959019532746075
PFDN5,-0.5868352025752053,-0.8954818010732222,0.3336922123877244,0.5476190476190477,0.6959019532746075
PFN1,-0.18674927736528346,-0.8132362383099405,0.10298827611115868,0.42063492063492064,0.6078687572590011
PFN2L,-1.4478776501087047,-1.685535945212628,-0.7976177192651619,0.007936507936507936,0.08956916099773243
PGAM1A,-0.44137546956467943,-0.6973016562774479,0.07850712911729474,0.42063492063492064,0.6078687572590011
PGAM1B,-0.5488626222410105,-0.8189500651167769,0.07744314439819355,0.30952380952380953,0.5024461839530333
PGAM2,-1.1021877456065141,-1.4072609425278522,-0.641584038251704,0.015873015873015872,0.1122956645344705
PGK1,-0.12553197062110755,-0.46434304196087695,0.2784584044170053,0.8412698412698413,0.8900935374149659
PGM1,0.3991484532182188,-0.24817812846497844,0.6577492326376184,0.5476190476190477,0.6959019532746075
PKMB,-0.7963605845827466,-1.1971164151007052,-0.34494649395410804,0.05555555555555555,0.21944444444444444
PLG,1.488848691753855,0.8583300464644559,1.7095471720094224,0.15079365079365079,0.33874971789663727
PLIN5,-0.5620854377262674,-0.8666668412788106,-0.024714936256192033,0.2222222222222222,0.42818428184281837
PLS3,-0.4003798077834624,-0.6583641350652307,0.23380175012071547,0.5476190476190477,0.6959019532746075
PMM2,-1.0598631955166304,-1.1538973908221024,0.3430076047064521,0.30952380952380953,0.5024461839530333
POSTNA,0.10984487073387683,-0.04918708909866076,0.3685406339775543,0.30952380952380953,0.5024461839530333
PPIAA,-0.9431585900917909,-1.4238520734898827,-0.6107204914324633,0.007936507936507936,0.08956916099773243
PPIL1,-0.16716648052428873,-0.7044532789350555,-0.08100367202212588,0.15079365079365079,0.33874971789663727
PPM1BB,1.0984820328099616,0.9118128054972949,1.4875619406575211,0.007936507936507936,0.08956916099773243
PPP1R1B,-0.4895099626452257,-1.0653795957944485,0.2563755892245929,0.5476190476190477,0.6959019532746075
PPT2,-0.9320909254920693,-1.0980570240126948,-0.33934820618031836,0.007936507936507936,0.08956916099773243
PRDX1,-0.2576311567865517,-0.6095748596215138,-0.0749256012151136,0.15079365079365079,0.33874971789663727
PRDX2,0.3617810687885097,0.019418415769489883,0.945992043042736,0.2222222222222222,0.42818428184281837
PRDX5,-0.44034987450828567,-0.7571658119718983,0.7832100373991189,0.8412698412698413,0.8900935374149659
PRDX6,-0.32232015200707664,-0.4000322989284797,0.577249395182335,0.6904761904761905,0.8081128747795414
PRG4B,0.7353152379038086,0.20558812649444747,1.094859248307408,0.05555555555555555,0.21944444444444444
PRKAR2AA,-0.23263959919511734,-0.389315802324381,0.4685664271595851,0.8412698412698413,0.8900935374149659
PROC,0.3848213577486881,0.21731267790167408,1.0739174556092266,0.031746031746031744,0.16535845107273678
PROS1,0.9024549599256417,0.6310991721969295,1.2851773497111836,0.007936507936507936,0.08956916099773243
PROZA,0.957971345101484,0.3982540636469185,1.1553328620957686,0.031746031746031744,0.16535845107273678
PSMA1,-0.8149415647364133,-0.9789723305761573,-0.5041121081122011,0.007936507936507936,0.08956916099773243
PSMC3,-0.4164103825141634,-1.0268550643604453,-0.08810112188866803,0.2222222222222222,0.42818428184281837
PTMAB,-0.24324740077545215,-0.4611560023374608,0.7628516702978096,1,1
PVALB1,-0.9290620959621876,-1.5957238159010565,-0.1928870327870058,0.15079365079365079,0.33874971789663727
PVALB3,-0.4446277811738071,-1.168226018609456,-0.13803873620446794,0.05555555555555555,0.21944444444444444
PVALB4,-0.5699204153330975,-1.1815153542712729,0.10269889267408772,0.30952380952380953,0.5024461839530333
PYGMB,-0.4452651034778512,-0.7235188648195887,0.3385955128761218,0.5476190476190477,0.6959019532746075
QSOX1,0.44696420409710313,0.007058573171228488,0.6323692886880927,0.2222222222222222,0.42818428184281837
RAN,0.41937821195737257,-0.05503604688332686,0.5287819080461382,0.30952380952380953,0.5024461839530333
RANBP1,-0.22447617639620354,-0.5650515212566649,0.29477453299795364,0.6904761904761905,0.8081128747795414
RBP3,0.6040729386146904,0.591962946397711,0.8617209958861984,0.007936507936507936,0.08956916099773243
RBP4,-0.34945487834728794,-1.3831114058356881,-0.22225955496346828,0.05555555555555555,0.21944444444444444
RIOK3,0.004198323461766407,-0.06780819665578974,0.8444814650636943,0.5476190476190477,0.6959019532746075
RPL10,-0.21748651885021175,-1.5338173324179518,0.4634021133836761,0.8412698412698413,0.8900935374149659
RPL12,-1.16743285950521,-1.3619992436836963,-0.337512109760727,0.031746031746031744,0.16535845107273678
RPL13,0.18689194736532855,-0.19919573028182747,0.7284572897863608,0.5476190476190477,0.6959019532746075
RPL13A,-1.1211380928881507,-1.188163591502116,-0.740861696007789,0.015873015873015872,0.1122956645344705
RPL17,-1.1917477897267457,-1.580833381472571,-0.9857569085402211,0.007936507936507936,0.08956916099773243
RPL18,-0.01868210737887388,-0.06607614826899422,0.6391951015747441,1,1
RPL18A,-0.9740784346455698,-1.0066167438676725,0.19234020720577938,0.30952380952380953,0.5024461839530333
RPL19,-0.9511591197984135,-1.1462825264700687,-0.3791966182631885,0.15079365079365079,0.33874971789663727
RPL21,-0.5093979260391741,-1.0556721175454058,0.1275802864584925,0.30952380952380953,0.5024461839530333
RPL22,-0.8202847509796456,-0.9644095480947552,0.2184120091580759,0.5476190476190477,0.6959019532746075
RPL23,1.6547282309587885,0.7659674722685388,1.781319066952321,0.09523809523809523,0.28937728937728935
RPL24,-0.5906987530448422,-1.003714408745683,0.09004613403890538,0.30952380952380953,0.5024461839530333
RPL27,-0.30216907313721286,-0.4886190810441189,-0.013528540080226747,0.2222222222222222,0.42818428184281837
RPL28,-0.6773067754462012,-0.9175286788270505,-0.4429310926584993,0.05555555555555555,0.21944444444444444
RPL3,-0.6772415114938397,-0.8530649353235233,-0.35197979861079176,0.031746031746031744,0.16535845107273678
RPL30,-0.45908400909928204,-1.1183619159702527,-0.16572113637138486,0.15079365079365079,0.33874971789663727
RPL31,-0.7506986386930841,-1.1422634969534542,-0.5164599305559072,0.15079365079365079,0.33874971789663727
RPL34,-0.29364841624177274,-0.45321335253925454,-0.1044341642383877,0.09523809523809523,0.28937728937728935
RPL35,-0.4029241454736905,-0.6009366952761823,-0.21964146683914976,0.15079365079365079,0.33874971789663727
RPL37,-1.2110016177710268,-1.5815340857853908,0.35709925388481345,0.30952380952380953,0.5024461839530333
RPL38,-0.1583793893884753,-0.9528604802888125,0.23050757217954754,0.8412698412698413,0.8900935374149659
RPL4,-1.0277712935123517,-1.2078622798415992,-0.7526351434072645,0.007936507936507936,0.08956916099773243
RPL5,-0.8812117354995923,-1.7661430773647542,-0.37794426570448714,0.05555555555555555,0.21944444444444444
RPL6,0.08362384258062328,-0.3977959218099958,0.18029176599148755,1,1
RPL7,0.9558756783589484,-0.3132942059911894,1.474550130175306,0.5476190476190477,0.6959019532746075
RPL7A,-0.7201614133038792,-1.0014930452079867,-0.2531883000436981,0.05555555555555555,0.21944444444444444
RPL8,-1.1900067926907916,-1.6893012544681092,-0.710299863644785,0.007936507936507936,0.08956916099773243
RPL9,-0.9534837749690332,-1.7928549414438528,-0.805152773506908,0.007936507936507936,0.08956916099773243
RPLP0,-0.6815683647335717,-0.8604305730121045,0.2847879277029861,0.42063492063492064,0.6078687572590011
RPLP1,-1.0129146296642855,-1.218299657902671,-0.1781336008517833,0.2222222222222222,0.42818428184281837
RPS11,-0.47785796412507864,-0.9432854917005251,0.10995845791485692,0.6904761904761905,0.8081128747795414
RPS13,-0.5949068534873874,-1.3960766223787893,-0.14942528501558883,0.15079365079365079,0.33874971789663727
RPS16,-0.47899558068270487,-1.2876183794806337,-0.43239348196052596,0.015873015873015872,0.1122956645344705
RPS17,0.48387530282625235,-0.08078529013583591,0.816464893308467,0.42063492063492064,0.6078687572590011
RPS18,-0.5074110923041211,-0.9625434071137278,-0.3504612728082215,0.015873015873015872,0.1122956645344705
RPS19,-0.8802624041881124,-1.127604124449956,-0.46609494174004595,0.015873015873015872,0.1122956645344705
RPS2,-0.47093906872284386,-1.2304751883931644,0.1919660387450257,0.42063492063492064,0.6078687572590011
RPS20,0.38511135355563475,-0.5708075968546034,0.6334497551045128,0.8412698412698413,0.8900935374149659
RPS21,-0.8508019319344662,-1.154017511028428,-0.4926889124464289,0.15079365079365079,0.33874971789663727
RPS25,-0.8403522280813309,-1.9546860690423031,-0.3830216777595794,0.05555555555555555,0.21944444444444444
RPS28,-0.455839818126357,-0.9346555663460538,-0.23236102588258056,0.031746031746031744,0.16535845107273678
RPS3,-0.6005304573427015,-1.0221360810955833,0.007528637529059523,0.30952380952380953,0.5024461839530333
RPS3A,-1.0404197367221037,-1.3254886120534533,-0.4297146673620169,0.015873015873015872,0.1122956645344705
RPS6,0.006992000613390559,-0.53818091873638,0.4786214599807863,1,1
RPS9,-0.20142729344123644,-0.3477588581684117,0.11937936461307253,0.30952380952380953,0.5024461839530333
SCARA3,0.35323653255848697,0.23469895399276908,0.5232779424564775,0.031746031746031744,0.16535845107273678
SEPP1A,1.0552677982088916,0.5796497423714264,1.227159965247342,0.15079365079365079,0.33874971789663727
SERPINC1,-0.159251463578304,-0.4975448481794231,-0.012848730333388403,0.2222222222222222,0.42818428184281837
SERPINF1,-0.3746562892200771,-1.1091483404968443,-0.12797155786125103,0.09523809523809523,0.28937728937728935
SERPING1,1.3637652706420198,0.4328556101228642,1.4046405586110424,0.2222222222222222,0.42818428184281837
SFPQ,0.5134902088957034,-0.05144074992946024,1.1096349812907995,0.30952380952380953,0.5024461839530333
SH3BGRL3,1.120393373869021,0.8576631250332554,1.435094409974651,0.007936507936507936,0.08956916099773243
SHBG,0.7983113476442938,0.10213110453760166,1.4107564038685787,0.09523809523809523,0.28937728937728935
SHROOM4,-0.43302386492726974,-0.7734818198240401,0.11804795334152374,0.42063492063492064,0.6078687572590011
SI:CH211-113A14.10,0.8853951164711802,0.11238818391069216,1.945200373109266,0.2222222222222222,0.42818428184281837
SI:CH211-71N6.4,0.9910337022353239,0.8447588124430698,1.436167587042572,0.007936507936507936,0.08956916099773243
SMPDL3A,-1.0074618936901665,-1.4379756029441353,-0.4267700749384602,0.15079365079365079,0.33874971789663727
SNRPD1,0.6781677040020107,0.22218204405305642,1.1199128503470916,0.15079365079365079,0.33874971789663727
SNRPD3,-0.4655553420907985,-0.8129921096234973,0.19953439077941226,0.5476190476190477,0.6959019532746075
SNX12,-0.7343100645177554,-0.8891593691859647,-0.20990479013508434,0.15079365079365079,0.33874971789663727
SNX3,-0.3284345602596126,-0.6515134126575646,0.11588763417761783,0.42063492063492064,0.6078687572590011
SOD1,0.12249890207837666,-0.20449388347195097,0.8810908691862487,0.6904761904761905,0.8081128747795414
SOD3,-0.1825586214774333,-0.4834548507172123,0.19912337895773646,0.6904761904761905,0.8081128747795414
SOUL5,0.5765410594160798,-0.32409032466449617,1.2236500621977502,0.5476190476190477,0.6959019532746075
SPNA2,-0.004137242704718602,-0.15311450621250344,1.171644954992761,0.8412698412698413,0.8900935374149659
SRSF4,0.1943617523341743,-0.9949131886714788,0.5531122249668758,0.8412698412698413,0.8900935374149659
SRSF5B,-0.07189690409161997,-0.919565389939768,0.09347750286223189,0.5476190476190477,0.6959019532746075
ST6GALNAC2,0.8479222143618728,0.434768388891575,1.4889053796380782,0.09523809523809523,0.28937728937728935
SULT6B1,-0.858539222715681,-1.0700725362932388,-0.5111278849378191,0.015873015873015872,0.1122956645344705
TCN2L,-0.47486151124001275,-1.5204868120065314,0.005721438324950867,0.30952380952380953,0.5024461839530333
TFA,0.7740409505004848,-0.1063636395045151,0.885886480491223,0.30952380952380953,0.5024461839530333
TFR1A,-0.12905899822338895,-0.37432168933367294,0.35944357648851977,0.8412698412698413,0.8900935374149659
THBS1B,2.2060292396564147,1.0617708471851302,2.6676539655013496,0.15079365079365079,0.33874971789663727
TIMP2A,-0.4562995967629817,-0.9316505060882427,0.07225714721642262,0.30952380952380953,0.5024461839530333
TKT,0.7390549888840034,0.4486571503334815,1.1244991655045382,0.031746031746031744,0.16535845107273678
TLN1,-0.3233460695952459,-0.35280048201132175,0.42785926505284166,0.5476190476190477,0.6959019532746075
TMOD2,-0.22371249753772737,-0.7282351931489526,0.5623213989498481,0.8412698412698413,0.8900935374149659
TNNI2,-1.1698867372087811,-1.341300041541988,-0.6929806667011427,0.007936507936507936,0.08956916099773243
TPD52,0.06097720750734936,-0.3119838066643368,0.14744112357604067,1,1
TPI1B,-0.5503662358874735,-0.9770579318769101,-0.11834284144294926,0.09523809523809523,0.28937728937728935
TPM1,-1.3156946750388698,-1.6798136327993802,-0.9041009702996199,0.007936507936507936,0.08956916099773243
TRIM67,0.2753606460486111,-0.8887772914209968,0.9740027238889262,1,1
TRY,-0.0692508937942673,-0.6897370754489671,0.6480607788725585,0.8412698412698413,0.8900935374149659
TUBA1C,0.3331616278501599,-1.106044580320141,0.7353763160694626,0.8412698412698413,0.8900935374149659
TUBB1,0.5864729142462064,0.369939314718021,1.2789756986827943,0.05555555555555555,0.21944444444444444
TXNDC17,-0.081136592796895,-0.4120584819330997,0.17822190822946204,0.6904761904761905,0.8081128747795414
TXNL1,-0.7081659428695026,-1.1256999868884474,-0.08404647257334119,0.15079365079365079,0.33874971789663727
UBE2M,-0.3533645245542729,-0.7593901721709884,0.11795902833039129,0.30952380952380953,0.5024461839530333
UGP2A,-0.49902117117710176,-1.4352585494945735,-0.4104438850146579,0.007936507936507936,0.08956916099773243
VCL,-0.07048979574922676,-0.46696428319713057,0.638000691624601,0.8412698412698413,0.8900935374149659
VCP,0.0769310630613056,-0.01697468135167135,0.21640658998712325,0.30952380952380953,0.5024461839530333
VLDLR,0.967057017704331,-0.34958545918734174,1.60465045080986,0.30952380952380953,0.5024461839530333
VMO1,0.33158066035569433,-0.11366261290637425,1.117088387741905,0.30952380952380953,0.5024461839530333
VTNA,0.153931861081805,-0.2309128477278115,0.6657134424147522,0.42063492063492064,0.6078687572590011
VTNB,-0.5280055622690334,-1.310653950254693,0.19374479902449337,0.30952380952380953,0.5024461839530333
VWA5A,-1.4851060084263388,-1.6189124970924809,-0.7113522860628052,0.031746031746031744,0.16535845107273678
WDR1,0.029387387134480747,-0.24601776140725917,0.25349288307893403,0.8412698412698413,0.8900935374149659
WIBG,-0.7671278312962873,-0.9019668293343237,-0.5866883899038999,0.007936507936507936,0.08956916099773243
WIPF2B,0.5822852868292969,0.41549110183914273,0.7859301181310716,0.15079365079365079,0.33874971789663727
YARS,-0.2779716681428752,-0.3879121057385504,0.3607418813551462,0.5476190476190477,0.6959019532746075
YIPF3,0.07701288164885156,-0.21208661258068418,0.4687632458662314,0.6904761904761905,0.8081128747795414
YWHAB,-0.5509607057587438,-0.8484939582407911,-0.2965224791063079,0.15079365079365079,0.33874971789663727
YWHAE2,-1.263146288155152,-1.5177583511550896,-0.5377761856392098,0.09523809523809523,0.28937728937728935
ZFPL1,1.427546578576191,1.0638286644831965,1.6872653136847902,0.007936507936507936,0.08956916099773243
ZGC:193682,0.6592890702478336,0.3928912584642461,1.5771631535154214,0.2222222222222222,0.42818428184281837
ZGC:92533,-0.7321881229138398,-1.768493050582478,-0.6183450220601152,0.015873015873015872,0.1122956645344705
