protein,l2FC,Q1,Q3,p,padj
CLIC1,0.3061780376110619,-0.11712189151657837,0.7627965274233723,0.7301587301587302,0.8220789503449837
CLTA,-0.14499707673967777,-0.4476343635705762,0.0438536552058979,0.4126984126984127,0.5653729699972474
CLU,1.3129354546832168,1.0036723761330424,1.6954729236276056,0.015873015873015872,0.075998075998076
CNDP2,-0.13250785954319255,-0.26736248678852004,0.15214992860273835,0.4126984126984127,0.5653729699972474
COL1A1A,-0.6528217875067597,-1.2048947653117725,-0.35708368630970444,0.031746031746031744,0.10825625214114422
COL1A2,-0.4228951256889566,-1.4245509098607005,-0.09113873432952957,0.1111111111111111,0.2351190476190476
COL2A1A,-0.041854699086270486,-1.1522106668921768,0.4495880774569967,0.7301587301587302,0.8220789503449837
COL5A1,-1.4003468549360036,-2.0100847417362138,-0.7124388631234355,0.06349206349206349,0.15923406399596876
COL6A1,-0.3359693615478072,-0.8966173723812565,0.016798796694454943,0.4126984126984127,0.5653729699972474
COL6A2,0.06742948648133584,-0.4033055282960909,0.4530511696747488,0.7301587301587302,0.8220789503449837
COTL1,0.38512724435433654,-0.051756855095634435,0.5909453932081252,0.5555555555555556,0.6822107081174439
CP,0.8807294307892803,0.29193997245908765,1.3724910203809957,0.031746031746031744,0.10825625214114422
CPB2,1.7135600402273532,1.3585756074817752,1.958493640841132,0.015873015873015872,0.075998075998076
CPN1,2.0109488930044037,1.58276682842062,2.179980679664507,0.015873015873015872,0.075998075998076
CPVL,-0.00359379478168087,-0.26825069082242337,0.8679099689130139,0.4126984126984127,0.5653729699972474
CR847511.1,0.39962562845225236,0.3536143922769268,0.7241485940298924,0.015873015873015872,0.075998075998076
CRATB,0.5228765489546756,0.019396837013117896,1.3115600991336112,0.19047619047619047,0.3368869936034115
CRTAC1A,1.097427460174412,0.7518969816864391,1.2403561782392147,0.015873015873015872,0.075998075998076
CS,0.710842668386249,0.43669598485659167,1.1215808631266122,0.031746031746031744,0.10825625214114422
CT027762.3,1.22692143791231,0.6021985970983676,1.5733573327191372,0.031746031746031744,0.10825625214114422
CTH,-0.08150009819599369,-0.2636126864414523,0.2979409106974571,0.9047619047619047,0.946704509618417
CTTN,-0.4841427042492956,-0.6682152470591101,0.3266922302434492,0.5555555555555556,0.6822107081174439
DBI,-0.8746321698407904,-1.234799915470357,-0.5539899692888182,0.031746031746031744,0.10825625214114422
DDAH2,0.5254501081632696,0.11076633505293998,0.9223404283076189,0.19047619047619047,0.3368869936034115
DHDH,-0.16377117847877187,-0.4450972199782215,0.16023037028919296,0.5555555555555556,0.6822107081174439
DLGAP4A,0.27581108318462455,0.051860359022435354,0.551693063471113,0.1111111111111111,0.2351190476190476
